0.5396640482847379,0.4087289275002586,0.3240906866742783,0.28084899771103555,0.2794127782755531,0.32932594893961903,0.3280409395092508,0.3254974062643641,0.2707371975239167,0.34874400225797353,0.3518028913764977
0.8866662228731195,0.00837728824076947,0.018349372043712283,0.027814385794548105,0.025708181128954444,0.05936782385519383,0.07105366749770371,0.06691181298837744,0.06854248733821046,0.06655376799322608,0.09326658041289305
0.40668131185372564,0.000310269934843314,0.00040776382319360845,0.09495734202677396,0.0940106141015921,0.10691611508847763,0.10582600708568429,0.1591700045964935,0.12763083849184018,0.12328535139712107,0.24492321539067333
0.19784316336040475,0.0025855827903609476,0.004159190996574786,0.00742179371575224,0.5098904128471982,0.49871673645819264,0.4843196430914578,0.4899205463260884,0.41682611142374787,0.4130962461191081,0.4141306182145469
0.7158833710557848,0.08790981487227222,0.07086935247104877,0.062148852049663604,0.09221862292370253,0.10691611508847763,0.11212439312426192,0.1398647317617703,0.137816544738323,0.1364944961896698,0.15278168419868365
0.9122398260329295,0.041059054710931846,0.03237644756157235,0.046195463688700845,0.04521331587290647,0.04531946508172363,0.0431701876394174,0.0392671876026003,0.03567810917276308,0.06248941574936495,0.06379029082522361
0.6405605112501664,0.01902988933705657,0.03531234708856631,0.03391829090656864,0.03356537321662416,0.4900040524111846,0.47264138564492847,0.510145117867227,0.435846933033202,0.46508608523849854,0.4657141249929684
0.3607819642302401,0.005067742269107457,0.006198010112542817,0.04543247554969828,0.04300778826935006,0.04200999594758882,0.04835323448366356,0.06599251428196204,0.05053460889138998,0.046401354784081285,0.047308319738988566
0.24205609550437138,0.015410073430551249,0.0299298646224107,0.032045501838107796,0.035564132607347164,0.03322977171416993,0.03634693609762499,0.038938866636023375,0.03489026449071468,0.031724527236804974,0.03538279799741239
0.719566857497892,0.041059054710931846,0.04974718642961996,0.05105084275508081,0.10014473774898339,0.1067134945292449,0.14000787298254824,0.13973340337513956,0.11074845244794597,0.11504374823595825,0.11379872869438036
0.6846957795233657,0.00010342331161443799,0.024058065568422774,0.021849205798709862,0.07002550141291612,0.06781034715655815,0.1284608319118226,0.12614091535885483,0.15199774901519414,0.15749364944961897,0.16926365528491868
0.4097323924910132,0.030303030303030304,0.035883216441037355,0.07435666227370466,0.07319594734302846,0.09077401053626909,0.08509381970869964,0.08634841420973144,0.06679797411367473,0.10668924640135478,0.1267930471958148
0.3285292681844406,0.0019650429206743195,0.0030174522916326875,0.1376846778109177,0.1381900889103315,0.14142915034445497,0.1338407033197743,0.29942872151815614,0.2500281373100732,0.24939316963025687,0.26101141924959215
0.7257355878045533,0.00837728824076947,0.007747512640678521,0.026288409516542974,0.16369150182645253,0.15811157638795084,0.15142369767747016,0.1505023310788627,0.13348339898705683,0.14343776460626587,0.14169994937278504
0.31194248435627747,0.004757472334264143,0.008399934757788292,0.043837136713602,0.04955544834240816,0.06632446305551803,0.07485894239601103,0.10177949963884693,0.08936409679234664,0.08664973186565057,0.09557293131574507
0.27109128833266766,0.004860895645878581,0.00848148752242701,0.008947769993757371,0.031704459301123436,0.03322977171416993,0.03759349166776014,0.03440803729726181,0.43247045582442317,0.5175839683883715,0.5410924227934971
0.2855922424887942,0.010756024407901542,0.05896264883379548,0.07137407227578554,0.06988765593769383,0.11029312440902335,0.13843327647290382,0.18812791384857838,0.1567248171074845,0.15489697996048546,0.15728188108229735
0.39232459060045266,0.000620539869686628,0.013700864459305172,0.0114448220850385,0.034668137018402365,0.0633526948534378,0.07315312951056291,0.07216494845360825,0.053404614518851985,0.050296359017781546,0.058165044720706535
0.7988616695513248,0.5690350605026373,0.5747023324090687,0.5024623708122355,0.7488455441450134,0.7719843306767527,0.7555438918777064,0.7541532602271981,0.6594259988745076,0.6589895568727068,0.659335095910446
0.6040252074734833,0.004860895645878581,0.012722231283640516,0.01026565859748908,0.008546419463781096,0.03552613805214102,0.03254166119931768,0.03828222470286953,0.047045582442318504,0.04295794524414338,0.08707880969792427
