0.39955462581820633,0.10556269506150173,0.16790490341753342,0.28094489164197006,0.40553182876432975,0.41355259669139,0.4080291160447551
0.6273252806082282,0.16522856618322013,0.274517087667162,0.3155219391128512,0.4498062172423206,0.42358824840301174,0.42115221741381165
0.7423577839260409,0.418211859739306,0.6051263001485884,0.3090660599560376,0.4383902788852303,0.4400379286110922,0.42598135030029927
0.7185595069392896,0.0659078391775289,0.08952451708766716,0.28454048950395594,0.4243135505447281,0.4209991153156839,0.4159377579227666
0.6085430865780417,0.059298696530200104,0.11441307578008915,0.29420383253829935,0.42631901558067237,0.42388386002650735,0.42985418406394243
0.4758980587983895,0.03579952267303103,0.08580980683506685,0.2916383095531306,0.420563706814013,0.40873306987249813,0.40812398573994674
0.48008187686978426,0.23719478612080042,0.3436106983655275,0.3212553783133416,0.44799316187277977,0.4417425565951993,0.43138181557115335
0.10949906651370987,0.4185790343308243,0.7336552748885586,0.3335041396414185,0.48678606384436635,0.4490445400425613,0.4259871981240901
0.12306273477742538,0.09014136221773453,0.13075780089153044,0.3122032288763046,0.4458601607582542,0.43099950689579747,0.4224157522019756
0.5224486582540432,1.0,1.0,0.23933864538971847,0.33551080698011504,0.534868685804271,0.4668473374318481
0.5481926355804485,0.25812373783734166,0.1575037147102526,0.30122244928309266,0.4519979450948337,0.4509395816974559,0.4348710320941165
0.15060620374744135,0.1393427574811823,0.26114413075780085,0.3166251704160055,0.46293571160112656,0.44055634663101767,0.43052776339812904
0.4940166902849945,0.3414723701119882,0.6452451708766714,0.29632131965338754,0.4051977319981432,0.39678243907456984,0.4013541850535742
0.5605978810985897,0.259959610794933,0.47139673105497765,0.2925832692224787,0.40993779343745507,0.4033461551178759,0.40735616647620754
0.1284949501765751,0.5999632825408482,0.04754829123328381,0.3468184742598304,0.45891890001105107,0.43969218218815864,0.42037450183288794
0.28739006230739816,0.3361483385349734,0.0798662704309064,0.31429266819546503,0.44026259165605375,0.43210977540774737,0.42581180839362437
0.5857570236408215,0.1354874242702405,0.17161961367013373,0.2514703024456733,0.4119152659845845,0.40229950717357743,0.4199557976494627
0.5852284229705108,0.052873141178630435,0.10661218424962852,0.3093564450771111,0.4261431006983573,0.39813993173602696,0.400049220683015
0.8637334952875813,0.16834955021112535,0.06983655274888557,0.31015185249483257,0.42941406502721485,0.43341162247411785,0.42538329785953455
0.9189778887464292,0.23627684964200474,0.29940564635958394,0.31652366924883657,0.44033776895618837,0.42394111853739364,0.4255061921256624
0.16207796297545943,0.43822287497705154,0.7526002971768201,0.3152197301856022,0.43968553954460865,0.4335128777437602,0.425239801260359
0.502957914389185,1.0,1.0,0.31520002384197626,0.45023247253408394,0.4624583542900379,0.4233326010058617
0.11812537958026857,1.0,1.0,0.3205217894256246,0.4529867477013103,0.44500216981978263,0.4379163987913538
