2549679,3.07,79638,-34881
2549678,4.22,73137,63621
2549677,1.22,96503,-95919
2549676,3.35,93986,-3688
2549675,1.53,114746,-113111
2549674,1.02,113841,-113839
2549673,1.49,103992,-100624
2549672,1.18,62956,-61922
2549671,1.11,227208,-226966
2549670,30.82,90947,163534
2549669,1.24,620725,-619798
2549668,1.54,623690,-611610
2549667,1.82,699919,-573158
2549666,1.91,621723,-577756
2549665,8.77,74005,138685
2549664,132.78,125951,360700
2549663,2.88,80959,-45031
2549662,1.49,622096,-618823
2549661,1.03,381670,-381669
2549660,3.51,455079,431235
2549659,1.08,440129,-440104
2549658,1.73,233249,-218339
2549657,1.26,143255,-139405
2549656,3.19,160387,86651
2549655,6.95,80509,96290
2549654,1.03,71206,-71205
2549653,8.58,68637,88226
2549652,2.19,85690,-8680
2549651,3.75,69877,81312
2549650,4.63,100477,97063
2549649,4.9,119398,137573
2549648,2.91,118625,-37439
2549647,1.42,103892,-67396
2549646,1.47,86813,-75534
2549645,1.03,87261,-87251
2549644,1.09,85886,-85636
2549643,1.28,110136,-102227
2549642,2.22,117622,-21255
2549641,28.88,120782,233587
2549640,1.09,103677,-103278
2549639,1.56,115140,-110391
2549638,1.12,110038,-109237
2549637,1.73,108598,-81678
2549636,1.62,117328,-67521
2549635,3.1,77775,-4167
2549634,35.11,114359,148295
2549633,1.01,106993,-106992
2549632,1,116031,-116031
2549631,1.14,103512,-83770
2549630,9.27,86510,157704
2549629,11.5,92139,153951
2549628,20.58,97596,150396
2549627,1.73,93763,-69363
2549626,2.54,110097,26180
2549625,3.47,75380,14384
2549624,1.28,96523,-80338
2549623,4.86,88173,107879
2549622,4.87,80311,5087
2549621,4.22,102763,62767
2549620,1.42,66815,-52685
2549619,4.84,92442,89179
2549618,2.38,84363,-42759
2549617,1,82786,-82786
2549616,7.71,115817,98811
2549615,1.22,146218,-132448
2549614,3.7,105821,24905
2549613,1.42,95478,-71257
2549612,9.16,78878,102275
2549611,3.02,77763,-8742
2549610,7.41,52922,111247
2549609,1.08,85550,-85537
2549608,5.89,67303,121859
2549607,91.26,85523,189107
2549606,1.49,70236,-60742
2549605,5.22,113160,139899
2549604,1.17,118325,-106694
2549603,1.25,91869,-71453
2549602,3.49,83055,42623
2549601,1.31,108377,-78818
2549600,2.02,86812,-21304
2549599,1.88,75155,-37123
2549598,1.27,61503,-54715
2549597,3.82,93314,83870
2549596,4.92,75956,98825
2549595,1.72,67037,-43829
2549594,1.3,70876,-52577
2549593,37.89,70909,88358
2549592,3.28,72238,66944
2549591,6.24,69937,92729
2549590,1.58,87813,-71495
2549589,1.36,69074,-56034
2549588,1.74,73281,-23211
2549587,4.83,70676,93500
2549586,1,74101,-74101
2549585,1.39,75156,-58593
2549584,5.91,87508,103633
2549583,1.81,62290,-26918
2549582,1.63,72160,-32199
2549581,1.14,66193,-65051
2549580,3.32,107766,44792
2549579,30.16,63041,100590
2549578,4.35,75305,72079
2549577,1.35,60814,-33813
2549576,1.52,68793,-62936
2549575,1.85,55057,-28205
2549574,1.56,85338,-55256
2549573,13.48,91827,75178
2549572,2.04,40872,-30481
2549571,1.18,67419,-66291
2549570,1.42,46096,-31885
2549569,1.21,71079,-67779
2549568,4.44,83814,98949
2549567,4.5,63793,58475
2549566,3.95,95916,84728
2549565,4.1,74011,83499
2549564,1.5,63245,-49601
2549563,1.3,78369,-62150
2549562,4.76,90535,99485
2549561,2.95,78581,-9285
2549560,1.64,74763,-67622
2549559,1.06,77015,-76898
2549558,1.15,72661,-55243
2549557,16.37,116757,108295
2549556,4.19,69795,80169
2549555,1.02,73895,-73894
2549554,5.59,73452,82724
2549553,4.69,81607,117009
2549552,1.15,92115,-91748
2549551,1.71,64799,-37065
2549550,9.57,83307,100409
2549549,1.15,67419,-66848
2549548,6.57,90406,116591
2549547,1.8,75513,-60870
2549546,1.08,87807,-83601
2549545,1.15,101542,-99543
2549544,1.81,95043,-31379
2549543,1.18,54510,-53272
2549542,1.04,76144,-76142
2549541,7.5,62288,60110
2549540,1.32,78079,-71500
2549539,1.46,76206,-64260
2549538,1,86140,-86140
2549537,4.54,84713,67056
2549536,1.82,95601,-60302
2549535,2.44,92809,-5891
2549534,3.85,89830,70978
2549533,21.7,87083,86280
2549532,4.66,56335,33753
2549531,3.49,82711,65643
2549530,4.77,79668,76388
2549529,1.38,85537,-63296
2549528,1.9,71929,-38066
2549527,2.14,77795,14165
2549526,20.48,121374,108009
2549525,1.18,53759,-50978
2549524,3.19,88851,79942
2549523,1.22,64526,-62294
2549522,6.85,100482,72550
2549521,1.48,91373,-49518
2549520,4.3,110540,92805
2549519,1.65,61297,-57198
2549518,1.2,66030,-62865
2549517,1.07,77425,-77401
2549516,1.3,46506,-44421
2549515,2.51,43544,-12814
2549514,1.24,190967,-185376
2549513,3.67,95839,31600
2549512,1.2,348281,-341992
2549511,1.5,103338,-99520
2549510,1.3,121058,-89751
2549509,1.1,200942,-200362
2549508,1.15,180564,-96828
2549507,3.34,58436,50810
2549506,1.33,62554,-53160
2549505,2.52,174857,-18480
2549504,9.28,205464,65090
2549503,1.8,242805,-47025
2549502,1.55,127978,-110867
2549501,2.06,256938,-8805
2549500,4.52,165128,36743
2549499,1.72,108077,-102981
2549498,1.18,258065,-253268
2549497,1.1,89719,-89690
2549496,17.07,99627,73526
2549495,1.3,172235,-88823
2549494,2.93,140879,15162
2549493,3.74,199681,123497
2549492,3.76,133898,63804
2549491,2.21,158655,21026
2549490,1.07,148057,-137345
2549489,1.82,174188,-46822
2549488,1.48,127874,-97402
2549487,10.28,98364,124521
2549486,1.1,172848,-158763
2549485,1.33,164386,-162654
2549484,1.12,160788,-158535
2549483,1.99,160589,-68694
2549482,1.33,182524,-111037
2549481,4.42,138886,67866
2549480,33.79,82053,117875
2549479,3.55,87006,59089
2549478,4.05,105145,64521
2549477,8.5,176894,171222
2549476,1.7,126628,-120120
2549475,6.38,86101,71061
2549474,1.16,153861,-153690
2549473,2.49,109733,-15860
2549472,1.07,93775,-92275
2549471,1.27,116326,-114181
2549470,3.09,69041,30474
2549469,4.52,130431,78755
2549468,1.18,104544,-103974
2549467,3.44,95701,44842
2549466,1.25,78424,-76718
2549465,2.22,157602,4097
2549464,2.12,124000,-47100
2549463,4.21,149156,112681
2549462,1.31,120297,-107351
2549461,1.02,101571,-101569
2549460,1.38,103918,-101212
2549459,2.92,104289,22649
2549458,2.64,119898,-24352
2549457,1.14,102052,-99860
2549456,2.31,175681,15422
2549455,10.56,84697,66545
2549454,1.12,108477,-108451
2549453,1.42,102219,-87939
2549452,2.13,144814,-67085
2549451,8.01,130506,55872
2549450,1.42,120665,-102844
2549449,3.28,145863,86212
2549448,3.63,90087,52014
2549447,22.57,102922,151158
2549446,6.45,122569,189527
2549445,1.11,142589,-138367
2549444,1.17,78494,-77127
2549443,1.05,188623,-188615
2549442,1.33,137014,-125205
2549441,1.23,205791,-194153
2549440,3.02,180597,114761
2549439,12.31,179852,131736
2549438,1.08,193208,-193183
2549437,2.52,279497,-38399
2549436,7.07,250623,116294
2549435,1.71,174735,-142413
2549434,1,192520,-192520
2549433,3.9,151330,82975
2549432,2.06,147574,-17408
2549431,2.13,135697,-11236
2549430,1.99,95364,-66161
2549429,9.08,148017,97840
2549428,2.5,127985,-35977
2549427,39.67,248063,370213
2549426,1.19,260178,-259538
2549425,1,268158,-268158
2549424,1.65,199238,-132160
2549423,6.5,379928,226811
2549422,2.36,145208,8533
2549421,1.15,237930,-237746
2549420,1.36,322755,-72820
2549419,1.03,318281,-318268
2549418,2.11,303714,-54303
2549417,8.66,495070,229400
2549416,1.1,295965,-295467
2549415,3.61,121123,23981
2549414,2.82,119963,-33917
2549413,18,307717,131610
2549412,3.09,304012,46502
2549411,6.6,531450,89088
2549410,32.38,150313,280948
2549409,1.18,146618,-144480
2549408,1,243443,-243443
2549407,50.89,371490,263596
2549406,1.62,219397,-66188
2549405,1.55,337113,-63964
2549404,2.93,173950,27889
2549403,2.67,210076,-18285
2549402,8.19,136674,75149
2549401,2.01,160560,-21944
2549400,28.16,246035,159381
2549399,1.28,184697,-109975
2549398,1.85,207318,-51448
2549397,2.06,240884,21853
2549396,2.02,235572,10126
2549395,1.2,225721,-94682
2549394,2.59,131873,-26744
2549393,36.7,243775,152125
2549392,2.67,121102,43913
2549391,1.32,177014,-153088
2549390,1.14,253145,-251359
2549389,8.58,269058,182511
2549388,2.92,241900,-671
2549387,2.39,218744,5359
2549386,2.7,131143,-31790
2549385,1.83,157371,-37753
2549384,1.19,142185,-141350
2549383,1.53,156940,-77378
2549382,1.05,212332,-212320
2549381,3.03,229086,38918
2549380,1,84816,-84816
2549379,1.13,211834,-211759
2549378,7.64,216137,76233
2549377,2.36,150947,-10172
2549376,3.38,176428,23609
2549375,1,180118,-180118
2549374,1.1,177199,-151271
2549373,49.33,93159,112205
2549372,1.03,180123,-180120
2549371,1.49,329068,-65942
2549370,1.61,278520,-61337
2549369,3.39,67644,1375
2549368,63.79,237181,93030
2549367,2.18,148857,-22061
2549366,2.67,94322,-20950
2549365,1.4,114423,-91542
2549364,6.89,98810,114958
2549363,80.61,78408,291497
2549362,1.23,172853,-63036
2549361,2.4,120377,8220
2549360,2.73,165751,-20110
2549359,9.19,159488,81877
2549358,3.72,100643,40049
2549357,4.08,181973,168674
2549356,1.05,245539,-244420
2549355,1,198661,-198661
2549354,1.79,167223,-12779
2549353,2.65,360184,4084
2549352,3.14,193256,63724
2549351,2.86,176496,73930
2549350,1.02,292270,-292268
2549349,5.29,117112,104971
2549348,2.46,374105,41494
2549347,1.12,160438,-156727
2549346,2.46,295439,-10506
2549345,25.98,178530,64525
2549344,6.07,245115,129768
2549343,1.7,175109,-30347
2549342,1.52,310403,-50238
2549341,7.09,244890,65897
2549340,1.12,294123,-291162
2549339,1,232188,-232188
2549338,46.7,333787,72150
2549337,2.87,335396,13571
2549336,3.76,399075,107795
2549335,1.97,357412,-46021
2549334,1.76,328644,-29971
2549333,2.86,105909,7153
2549332,1.46,252948,-236400
2549331,1.03,243596,-243593
2549330,3.29,135411,53570
2549329,1.16,142461,-134270
2549328,1.99,253231,-12386
2549327,3.39,257934,23761
2549326,12.45,124229,118465
2549325,1.65,196347,-58234
2549324,3.43,245942,20819
2549323,13.47,179042,71561
2549322,1.31,192055,-61439
2549321,2.62,118502,-10523
2549320,4.65,162007,56838
2549319,11.65,237615,146183
2549318,27.12,242054,80512
2549317,1.51,213368,-53034
2549316,1.23,250140,-57816
2549315,2.14,41265,-10199
2549314,27.02,156497,69936
2549313,1.26,132786,-32233
2549312,3.34,199524,41054
2549311,1.08,129267,-129244
2549310,3.19,125242,40736
2549309,1.13,97552,-26961
2549308,1.44,161906,-47579
2549307,1.66,168416,-27314
2549306,2.4,211965,-37759
2549305,56.23,175827,277407
2549304,46.93,260996,334877
2549303,1.4,273462,-120370
2549302,1,170546,-170546
2549301,1.5,173481,-72123
2549300,2.23,126817,-13367
2549299,1.06,104346,-104084
2549298,1.23,94082,-86525
2549297,1.51,128709,-46487
2549296,2.35,234151,-7598
2549295,3.7,293984,96955
2549294,4.41,186255,100286
2549293,1.32,178295,-176584
2549292,1.32,55621,-54035
2549291,2.41,112776,-10264
2549290,1.18,119777,-55631
2549289,2.35,80906,-30685
2549288,8.3,53536,78835
2549287,54.25,183003,258175
2549286,1.46,124686,-34014
2549285,2.35,124032,-28190
2549284,1.55,212092,-19561
2549283,12.56,66939,89427
2549282,3.55,183011,26092
2549281,1.89,147906,-55218
2549280,5.41,237789,90697
2549279,1.73,313469,32275
2549278,1.34,245039,-176305
2549277,17.74,190060,160398
2549276,6.3,217746,97151
2549275,1.72,147437,-76918
2549274,9.27,144623,67106
2549273,3.05,143492,12851
2549272,7.51,117704,89559
2549271,17.13,151084,98970
2549270,3.99,94443,76019
2549269,1.12,137590,-136788
2549268,6.92,78676,47105
2549267,4.91,117061,62245
2549266,3.62,80898,10489
2549265,470.33,46695,65150
2549264,1.17,70305,-64841
2549263,1.6,39539,-26577
2549262,1.1,61651,-49410
2549261,11.23,78941,34132
2549260,2.13,64185,319
2549259,4.51,67629,54169
2549258,1.13,110046,-104436
2549257,1.14,46533,-42915
2549256,4.41,56273,34930
2549255,1.11,57719,-56076
2549254,8.63,96033,94736
2549253,1.55,65872,-56615
2549252,1.89,61604,-43729
2549251,2.25,65523,-22522
2549250,1.67,35401,-26531
2549249,1.63,38260,-26649
2549248,4481.31,51608,150295
2549247,1.74,110048,-45914
2549246,1.33,118433,-93235
2549245,1.43,44472,-30058
2549244,13.84,211044,115221
2549243,1.79,67913,-45565
2549242,2.64,40118,-22887
2549241,1.08,96815,-94084
2549240,3.84,111276,61972
2549239,8.55,30011,32458
2549238,1.15,75569,-72687
2549237,1.98,84797,-44484
2549236,3.72,123655,66959
2549235,4.92,112264,78731
2549234,2.49,78115,14616
2549233,2.18,74702,-2921
2549232,12.01,90767,88635
2549231,6.78,59517,53806
2549230,3.45,59667,27744
2549229,2.5,67725,18705
2549228,3.64,30563,7131
2549227,1.3,79476,-69699
2549226,11.65,55499,83588
2549225,2.59,58138,5445
2549224,3.83,41618,3629
2549223,3.14,56893,9068
2549222,11.42,75564,91856
2549221,2.07,73824,-10664
2549220,2.03,47242,-14011
2549219,2.43,67859,-27815
2549218,11.89,58530,61568
2549217,38.26,62411,55704
2549216,3.07,31750,588
2549215,1.09,49837,-43107
2549214,8.58,46899,65982
2549213,4.48,42775,39938
2549212,3.49,114798,35955
2549211,5.25,83856,53938
2549210,1.1,54270,-52290
2549209,3.51,62957,48957
2549208,1.49,56457,-25117
2549207,1.24,30082,-28816
2549206,1.21,43189,-40116
2549205,1.5,61735,-24357
2549204,2.11,56259,10817
2549203,1.79,48182,-25327
2549202,7,48835,39649
2549201,3.49,58714,43501
2549200,1.65,47920,-17885
2549199,2.47,36472,5940
2549198,5.04,39792,29789
2549197,9.05,47119,60038
2549196,1.15,65364,-58816
2549195,2.37,34308,-4871
2549194,1.41,131514,-19259
2549193,2.74,36221,493
2549192,3.78,48228,36987
2549191,1.3,45436,-28243
2549190,3.95,59548,42211
2549189,1.87,51634,-12298
2549188,3.35,54685,66583
2549187,1.82,57421,-16678
2549186,4.81,70261,48463
2549185,1.87,36097,-20771
2549184,1.04,47474,-47471
2549183,48.61,54622,93302
2549182,1.22,39141,-32999
2549181,1.5,43164,-30954
2549180,1.48,38806,-34972
2549179,1.18,60962,-48173
2549178,4.15,159307,75803
2549177,1.23,55493,-44243
2549176,1.18,64455,-58612
2549175,1.7,29314,-15108
2549174,1.14,65473,-64142
2549173,2.7,42137,15334
2549172,2.68,38810,761
2549171,3.72,32448,35694
2549170,5.89,45753,60812
2549169,2.03,52114,-35735
2549168,1.28,48740,-45789
2549167,1.27,48906,-44229
2549166,7.44,41461,45444
2549165,1.03,31680,-31676
2549164,1.37,33949,-31843
2549163,2,26196,-2175
2549162,22.85,46218,61781
2549161,1.66,39751,-19165
2549160,7.74,37739,66791
2549159,1.31,36259,-33469
2549158,3.03,61009,26328
2549157,3.04,57195,33776
2549156,1.06,99750,-99704
2549155,1.94,63085,-24974
2549154,2.62,61606,-16092
2549153,6.84,46239,50691
2549152,3.81,35216,27798
2549151,3.37,33968,29450
2549150,6.63,63848,39200
2549149,3.07,52187,59219
2549148,1.41,61889,-58858
2549147,1.5,43253,-36061
2549146,2.27,36198,-4990
2549145,1.22,32374,-30499
2549144,2.03,48505,-19039
2549143,33.78,56344,42489
2549142,9.95,51488,45866
2549141,1.38,48182,-28070
2549140,1.8,52794,-44609
2549139,1.03,54400,-53983
2549138,2.89,32743,8709
2549137,4.76,57143,33664
2549136,1,28027,-28027
2549135,5.44,131713,193947
2549134,1.24,100345,-91548
2549133,2.45,61852,-24608
2549132,1.12,50564,-50453
2549131,1.3,55180,-51560
2549130,1.77,55470,-43721
2549129,2.32,31816,-9410
2549128,1.38,52481,-50749
2549127,2.14,51636,-19106
2549126,12.93,56862,73279
2549125,2.45,53606,-25426
2549124,1.16,52267,-46457
2549123,1.74,56475,-32834
2549122,1.59,58967,-31079
2549121,1.77,72878,-39874
2549120,1,43218,-43218
2549119,1.01,62498,-62495
2549118,3.27,47569,25492
2549117,1.34,40634,-28265
2549116,9.45,61471,50361
2549115,1.99,58250,-31692
2549114,31.66,39443,50050
2549113,1.6,39981,-23618
2549112,10.86,79665,51697
2549111,3.29,87883,21651
2549110,3.4,90708,90486
2549109,1.02,89114,-87495
2549108,2.18,77365,-7325
2549107,2.64,59100,-845
2549106,2.02,68423,-22727
2549105,1.2,74008,-62814
2549104,1.19,42697,-40819
2549103,1.91,48675,-11145
2549102,3.31,92452,54805
2549101,1.26,73391,-64717
2549100,1.36,64781,-54987
2549099,4.05,43035,29377
2549098,1.16,62761,-61282
2549097,1.27,88281,-83711
2549096,3.08,62669,22460
2549095,2,68468,-20070
2549094,291.78,55236,89073
2549093,2.54,176868,111373
2549092,5.02,184512,151045
2549091,2.03,206731,43414
2549090,2.18,147318,57865
2549089,2.76,170611,97136
2549088,1.61,129476,-112416
2549087,9.21,216425,222984
2549086,1.1,165424,-159457
2549085,18.04,227701,204337
2549084,1.23,165364,-154583
2549083,1.01,138921,-138919
2549082,1.02,121484,-121482
2549081,1.05,99637,-99631
2549080,1.3,87323,-79365
2549079,1.02,112729,-112727
2549078,1.47,64724,-57096
2549077,246.23,106940,139003
2549076,1.27,87891,-73041
2549075,2.16,80672,14209
2549074,1.66,104539,-86334
2549073,10.08,80239,89300
2549072,51.99,71555,71135
2549071,2.81,80448,-9753
2549070,1.61,116330,-103952
2549069,30.37,80334,60919
2549068,5.17,59225,43495
2549067,25.65,44359,48392
2549066,3.09,121049,-13995
2549065,1.01,93219,-93217
2549064,36.22,157539,175214
2549063,1.11,46714,-41592
2549062,10.59,343731,599024
2549061,1.49,234528,-199069
2549060,1.56,329050,-119482
2549059,2.57,288024,69922
2549058,1.32,235698,-222063
2549057,1.13,170890,-94564
2549056,1.37,123842,-34969
2549055,1.52,43831,-33764
2549054,1.99,50135,-24690
2549053,1.86,160447,-61396
2549052,1.18,110803,-109762
2549051,1.25,63946,-36776
2549050,6.49,110428,95187
2549049,1.69,67905,-57899
2549048,5.17,79659,78145
2549047,1.35,149038,-146688
2549046,1.26,74125,-62095
2549045,2.6,28533,-3879
2549044,1.49,47879,-38065
2549043,3.33,210474,148742
2549042,16.31,81516,88268
2549041,1.76,59997,-21381
2549040,1.82,115210,-18601
2549039,1.32,112138,-81913
2549038,34.18,116291,101988
2549037,1.53,84293,-43027
2549036,3.25,48521,40941
2549035,1.07,53184,-51463
2549034,3.94,61746,53203
2549033,1.23,85458,-77104
2549032,3.62,101187,48755
2549031,1.39,59177,-52665
2549030,1.3,89124,-80775
2549029,1.53,36059,-26589
2549028,1.19,35509,-34863
2549027,15.76,113026,89820
2549026,1.34,54931,-48113
2549025,1.23,82303,-51971
2549024,7.27,57911,49957
2549023,1.58,75963,-39856
2549022,1,71021,-71021
2549021,1.99,39473,-6735
2549020,4.3,96084,98002
2549019,1.24,74973,-70245
2549018,2.5,63431,-17257
2549017,1.24,59209,-58570
2549016,1.75,63557,-38153
2549015,1,28869,-28869
2549014,2.63,54121,-7662
2549013,1.1,37584,-35503
2549012,5.06,56592,34172
2549011,1.38,79123,-37613
2549010,24.65,83625,78100
2549009,1.29,101374,-73494
2549008,1.02,63519,-62497
2549007,2.95,86423,-3313
2549006,1.33,76817,-58338
2549005,23.5,121582,83523
2549004,1.93,67068,-33846
2549003,6.87,85011,60729
2549002,1.1,54665,-50200
2549001,22.17,83274,51347
2549000,4.68,66821,38550
2548999,1.14,80952,-63356
2548998,5.15,47260,42649
2548997,31.88,146932,144283
2548996,1.03,87848,-86429
2548995,1.87,116032,-50577
2548994,1,90955,-90955
2548993,2.06,123810,-18554
2548992,1.16,92174,-90810
2548991,1.38,57528,-52717
2548990,1.08,70374,-68881
2548989,13,93044,67470
2548988,1.72,52814,-25204
2548987,1.16,49235,-45716
2548986,3.93,79138,54177
2548985,2.29,89261,4295
2548984,6,185221,193413
2548983,1,149581,-149581
2548982,1.64,156695,-59898
2548981,1.47,162108,-96297
2548980,2.81,192999,-54760
2548979,1.43,196073,-128623
2548978,1.16,179070,-147282
2548977,1.75,203910,-71785
2548976,1.06,179815,-149330
2548975,9.57,115393,62523
2548974,1.41,75555,-53965
2548973,4.04,174926,68137
2548972,3.69,130629,60922
2548971,1.73,166224,-33671
2548970,1.95,94216,-36179
2548969,1.21,80666,-76478
2548968,4.95,104802,69302
2548967,1,77323,-77323
2548966,8.3,67561,99757
2548965,3.68,186683,219896
2548964,1.3,139383,-118110
2548963,2.85,165156,-86385
2548962,1,246693,-246693
2548961,1.43,264353,-236474
2548960,1.32,248817,-246856
2548959,1.73,201050,-48237
2548958,1.48,142833,-30153
2548957,1.54,150046,-30350
2548956,5.36,192332,80949
2548955,1.45,136578,-84917
2548954,1.9,98550,7763
2548953,8.72,179951,114415
2548952,1,139164,-139164
2548951,22.86,136784,146309
2548950,1.19,144607,-116140
2548949,1.06,152457,-152333
2548948,1.7,129268,-55775
2548947,1.53,174185,-107139
2548946,22.96,122687,94502
2548945,1.8,110020,-7541
2548944,1.93,111032,-77098
2548943,32.22,112138,116528
2548942,4.29,137894,118795
2548941,1.64,125898,-12825
2548940,1.16,127261,-78938
2548939,1.48,62326,-4682
2548938,1.3,80874,-28741
2548937,4.6,88184,69873
2548936,2.86,112140,5647
2548935,23.14,105842,56545
2548934,4.31,118600,61081
2548933,1.91,142694,-43172
2548932,105.76,131361,72954
2548931,1.76,164235,4014
2548930,1.5,162161,-51602
2548929,2.88,58189,35800
2548928,27.02,75400,64850
2548927,6,97065,71976
2548926,1.61,118063,-22139
2548925,7.17,108257,65608
2548924,4.89,148768,92581
2548923,1.81,128783,-60310
2548922,2.33,61091,-24930
2548921,1.32,78660,-57518
2548920,2.43,85111,-11965
2548919,5.28,116540,101836
2548918,4.18,395462,555487
2548917,1.84,266799,-234252
2548916,1.21,227199,-220585
2548915,1.47,153769,-131893
2548914,2.16,152151,-91801
2548913,1,129751,-129751
2548912,2.39,101225,-54319
2548911,1.39,95350,-93246
2548910,1.01,74135,-74133
2548909,1.57,55485,-45784
2548908,1.97,65555,-13818
2548907,1.85,81925,-33459
2548906,9.38,52261,66937
2548905,2.88,74290,4392
2548904,1.13,83755,-62931
2548903,444.73,120201,198816
2548902,1.3,117253,-83991
2548901,2,86499,-29313
2548900,2.1,88218,-17669
2548899,2.04,93561,16346
2548898,1.76,103415,-65981
2548897,24.13,127796,67394
2548896,1.04,60238,-59976
2548895,1.02,84544,-84542
2548894,1.49,91796,-80159
2548893,25.63,67326,100198
2548892,1.81,74301,-35831
2548891,9.42,60347,101813
2548890,8.08,87347,70307
2548889,1.76,70313,-54451
2548888,3.62,81969,31830
2548887,3.88,64998,43811
2548886,2.92,64198,8526
2548885,2.33,43890,-9579
2548884,1.25,56161,-50726
2548883,4.57,63786,52585
2548882,2.26,61608,-6484
2548881,2.89,84999,59949
2548880,1.97,70192,-31923
2548879,4.09,70961,42100
2548878,6.6,87586,40453
2548877,7.6,38204,33513
2548876,2.26,67974,-13405
2548875,19.17,49859,59067
2548874,1.12,105418,-104148
2548873,9.39,88358,126817
2548872,2.1,64672,-45534
2548871,1.16,73938,-73771
2548870,1.15,81255,-70412
2548869,1.13,76916,-74607
2548868,2.21,78157,-12714
2548867,1.51,98894,-41547
2548866,1.52,44409,-37895
2548865,3.59,52139,21597
2548864,1.02,72637,-72584
2548863,4.32,65635,29317
2548862,4.24,54233,20597
2548861,5.17,39758,33513
2548860,1.18,54665,-53635
2548859,4.19,39243,29531
2548858,14.98,63036,75707
2548857,1.23,63817,-63182
2548856,1.8,57886,-20041
2548855,1.5,54495,-35832
2548854,1.09,57577,-52879
2548853,1.36,34865,-24458
2548852,2.72,42612,2259
2548851,18.09,91313,107928
2548850,1.06,63786,-63720
2548849,4.1,69168,33026
2548848,1.42,75812,-50297
2548847,1.02,52920,-51301
2548846,3.2,54327,11194
2548845,4.99,42673,29891
2548844,2.83,82781,1556
2548843,1.16,51619,-51050
2548842,3.05,46720,7577
2548841,1.91,59897,-26265
2548840,6.93,38358,34685
2548839,4.97,38973,22624
2548838,11.06,57507,54425
2548837,2.36,46951,-4711
2548836,1.37,74844,-50804
2548835,7.97,52120,38149
2548834,7.81,44315,31475
2548833,1.61,42797,-30762
2548832,2.35,40577,-3909
2548831,3.91,63392,13249
2548830,27.79,60409,43718
2548829,30.79,47707,85054
2548828,6.75,63224,47124
2548827,1.48,52107,-39924
2548826,3.27,39700,13651
2548825,1.96,33171,-21684
2548824,4.53,56097,19919
2548823,3.89,33903,15453
2548822,6.8,35497,16002
2548821,2.51,96190,53799
2548820,8.31,39036,25930
2548819,17.18,47552,73165
2548818,1.35,43541,-38626
2548817,3.35,47905,31593
2548816,1.02,50056,-50053
2548815,1.06,37851,-37713
2548814,2.06,39214,-3525
2548813,16.47,47772,48446
2548812,1.01,51902,-51899
2548811,5.2,75136,55775
2548810,1.3,98900,-65383
2548809,1,162205,-162205
2548808,1.06,155378,-55346
2548807,1.06,38678,-38656
2548806,3.46,39936,15677
2548805,6.14,34141,29424
2548804,45.08,43579,55708
2548803,1.14,32250,-31687
2548802,2.15,41581,-11619
2548801,6.46,35532,18464
2548800,1.62,51277,-22745
2548799,10.65,56552,47692
2548798,3.52,171535,251560
2548797,2.45,135297,-58895
2548796,2.07,93639,-57379
2548795,1.22,75290,-73716
2548794,2.18,70025,-2690
2548793,1.25,42525,-40168
2548792,1.54,49992,-33378
2548791,1.9,35866,-22093
2548790,2.3,48219,15742
2548789,1.05,54378,-54372
2548788,13.56,75176,83952
2548787,1.39,64375,-56917
2548786,1.86,48558,-21844
2548785,1.41,49834,-26432
2548784,1.91,35254,-20871
2548783,2.88,43901,3037
2548782,1.95,38369,-14211
2548781,3.01,31569,33594
2548780,2.58,44520,3365
2548779,1.87,36858,-19492
2548778,2.07,30729,2977
2548777,1.26,53381,-50558
2548776,1078.25,41863,140312
2548775,5.42,36812,38863
2548774,2.67,36528,-3508
2548773,1.77,28690,-4848
2548772,1.21,27001,-25551
2548771,11.77,33386,32929
2548770,4.42,57568,31714
2548769,3.16,119795,26917
2548768,1.14,110046,-25286
2548767,1.06,30180,-30164
2548766,9.64,75588,122565
2548765,2.67,142076,-14727
2548764,1.58,117538,-31573
2548763,1.95,96872,-12298
2548762,1.54,87349,-13237
2548761,1.88,75561,-14122
2548760,1.24,82016,-33509
2548759,1.16,39150,-38916
2548758,15.88,43792,44439
2548757,6.62,374548,688907
2548756,2.21,243901,-169091
2548755,1.14,202021,-201893
2548754,12.08,277783,396267
2548753,3.62,208435,354914
2548752,1.98,205302,-182936
2548751,7.19,261715,394888
2548750,1,461637,-461637
2548749,1.82,453255,-437912
2548748,6.27,458378,863820
2548747,1.91,454058,-433859
2548746,16.04,477500,946321
2548745,2.17,310731,-278672
2548744,1.35,280423,-223492
2548743,1.54,123307,-113248
2548742,1.2,134511,-131781
2548741,4.91,149936,231443
2548740,2.17,101425,-76229
2548739,1.74,126427,-49898
2548738,1.91,141012,-131042
2548737,1.38,115866,-110239
2548736,1.76,204473,-95870
2548735,4.69,53479,64618
2548734,2.19,76768,-25329
2548733,1.25,37732,-30593
2548732,1.68,37690,-26554
2548731,2.22,42672,-11205
2548730,6.31,50236,47615
2548729,5.98,123448,201756
2548728,2.18,41562,-15628
2548727,4.62,158598,280899
2548726,1.85,122174,-106991
2548725,1.63,100922,-91130
2548724,1.56,153670,-33720
2548723,1.04,56758,-51556
2548722,1.31,41621,-33364
2548721,2.07,114091,-70360
2548720,7.97,78112,195832
2548719,1.34,29671,-26463
2548718,1.79,94550,-84019
2548717,3.58,132212,197245
2548716,3.26,98694,123097
